event_id,session_id,student_id,domain,event_type,question_id,value,timestamp
evt-00045465,sess-01213,S-019,python_fundamentals,option_select,py-k-patterns-d2-02,D,2026-01-28 09:21:02
evt-00063565,sess-01707,S-479,data_viz,option_select,dv-k-design-d2-01,C,2026-03-03 13:03:39
evt-00032798,sess-00880,S-573,pandas_core,option_select,pd-sr-confidence-series,C,2026-02-07 15:38:33
evt-00044242,sess-01182,S-514,python_fundamentals,answer_submit,py-k-basics-d1-02,B,2026-01-21 06:57:52
evt-00009475,sess-00260,S-727,sql_duckdb,answer_submit,sq-sr-confidence-window,C,2026-03-31 08:50:43
evt-00026883,sess-00726,S-219,python_fundamentals,option_select,py-sr-experience-patterns,A,2026-01-21 16:35:26
evt-00052214,sess-01400,S-633,python_fundamentals,question_view,py-sr-experience-oop,,2026-01-27 16:08:08
evt-00018657,sess-00502,S-064,pandas_core,option_select,pd-k-cleaning-d2-01,A,2026-02-04 18:12:21
evt-00002793,sess-00076,INVALID-056,python_fundamentals,answer_submit,py-k-patterns-d2-02,A,2026-01-19 16:50:41
evt-00021956,sess-00597,S-385,pandas_core,session_start,,,2026-02-02 12:28:00
evt-00017898,sess-00484,S-058,pandas_core,question_view,pd-k-series-d1-01,,2026-02-03 22:15:46
evt-00005746,sess-00158,S-723,pandas_core,option_select,pd-k-series-d1-01,A,2026-02-05 19:03:27
evt-00045621,sess-01220,S-734,sql_duckdb,option_select,sq-k-select-d1-01,C,2026-03-29 18:42:11
evt-00013803,sess-00376,S-444,pandas_core,option_select,pd-sr-confidence-cleaning,B,2026-02-10 15:32:00
evt-00006528,sess-00184,S-381,pandas_core,question_view,pd-sr-confidence-series,,2026-02-01 12:40:19
evt-00039705,sess-01063,S-823,pandas_core,question_view,pd-k-cleaning-d2-01,,2026-01-28 08:08:36
evt-00027204,sess-00735,S-538,data_viz,answer_submit,dv-sr-confidence-mpl,A,2026-03-02 10:42:47
evt-00011967,sess-00328,S-340,python_fundamentals,option_select,py-sr-confidence-patterns,B,2026-01-30 15:26:43
evt-00036263,sess-00972,S-689,sql_duckdb,session_end,,,2026-03-28 14:20:59
evt-00014118,sess-00384,S-415,sql_duckdb,session_end,,,2026-03-19 22:41:15
evt-00049104,sess-01311,S-737,data_viz,question_view,dv-k-design-d2-01,,2026-03-05 10:55:35
evt-00039691,sess-01063,S-823,pandas_core,option_select,pd-sr-confidence-groupby,B,2026-01-28 08:06:38
evt-00023732,sess-00640,S-222,data_viz,option_select,dv-sr-confidence-design,D,2026-02-19 21:13:29
evt-00052614,sess-01409,S-021,data_viz,answer_submit,dv-sr-confidence-design,B,2026-02-17 17:42:11
evt-00060060,sess-01611,S-060,data_viz,question_view,dv-sr-confidence-sns,,2026-02-26 16:00:51
evt-00044673,sess-01194,S-680,sql_duckdb,answer_submit,sq-k-select-d1-01,C,2026-03-22 21:59:28
evt-00014687,sess-00398,S-814,python_fundamentals,question_view,py-k-ds-d2-01,,2026-01-29 13:35:11
evt-00047236,sess-01262,S-677,pandas_core,answer_submit,pd-sr-confidence-groupby,B,2026-02-11 21:35:16
evt-00062410,sess-01676,S-725,data_viz,answer_submit,dv-k-mpl-d1-01,A,2026-02-21 12:59:25
evt-00025827,sess-00697,S-455,pandas_core,answer_submit,pd-k-cleaning-d2-01,A,2026-02-03 09:11:30
evt-00000859,sess-00023,S-092,data_viz,session_end,,,2026-02-14 17:09:37
evt-00022303,sess-00606,S-345,python_fundamentals,option_select,py-sr-confidence-basics,A,2026-01-19 19:43:25
evt-00061806,sess-01660,S-582,data_viz,question_view,dv-k-design-d2-01,,2026-03-05 13:52:16
evt-00010351,sess-00280,S-437,python_fundamentals,answer_submit,py-k-basics-d1-02,A,2026-01-30 18:10:27
evt-00005268,sess-00144,S-217,python_fundamentals,option_select,py-k-basics-d1-03,C,2026-01-28 22:33:15
evt-00016037,sess-00434,S-515,python_fundamentals,question_view,py-a-patterns-d3-01,,2026-01-14 17:48:25
evt-00005345,sess-00146,S-217,data_viz,question_view,dv-sr-confidence-design,,2026-02-17 16:57:01
evt-00009465,sess-00260,S-727,sql_duckdb,option_select,sq-sr-confidence-select,B,2026-03-31 08:49:25
evt-00050574,sess-01352,S-682,data_viz,answer_submit,dv-sr-confidence-design,A,2026-03-01 09:37:16
evt-00024208,sess-00654,S-724,python_fundamentals,question_view,py-sr-confidence-basics,,2026-01-27 10:23:10
evt-00017221,sess-00467,S-093,pandas_core,question_view,pd-k-series-d1-02,,2026-02-06 13:43:18
evt-00029038,sess-00783,S-189,pandas_core,option_select,pd-k-series-d1-01,B,2026-01-25 15:52:56
evt-00017249,sess-00468,S-093,python_fundamentals,question_view,py-sr-experience-ds,,2026-01-18 12:54:49
evt-00003449,sess-00093,S-564,pandas_core,question_view,pd-k-merge-d2-01,,2026-02-01 18:30:26
evt-00054838,sess-01471,S-363,python_fundamentals,answer_submit,py-sr-confidence-ds,D,2026-01-29 20:07:45
evt-00018543,sess-00500,S-064,python_fundamentals,question_view,py-sr-confidence-ds,,2026-01-29 09:16:03
evt-00054152,sess-01451,S-194,pandas_core,option_select,pd-a-groupby-d2-01,B,2026-02-05 22:15:54
evt-00017832,sess-00482,S-058,python_fundamentals,option_select,py-k-ds-d2-03,A,2026-01-28 22:28:19
evt-00067541,sess-01814,S-192,pandas_core,answer_submit,pd-sr-confidence-series,D,2026-02-08 09:05:45
evt-00044779,sess-01196,S-680,python_fundamentals,question_view,py-k-patterns-d2-02,,2026-01-28 15:26:59
evt-00022434,sess-00609,S-686,data_viz,session_start,,,2026-03-02 08:41:00
evt-00032895,sess-00882,S-777,python_fundamentals,answer_submit,py-k-basics-d1-03,B,2026-01-10 15:04:29
evt-00060326,sess-01619,S-143,sql_duckdb,option_select,sq-sr-confidence-joins,A,2026-03-29 13:53:27
evt-00038133,sess-01022,S-624,pandas_core,answer_submit,pd-sr-confidence-cleaning,D,2026-01-30 20:33:02
evt-00044341,sess-01186,S-461,pandas_core,answer_submit,pd-sr-confidence-cleaning,C,2026-02-06 16:29:55
evt-00047712,sess-01275,S-674,sql_duckdb,option_select,sq-sr-confidence-select,C,2026-03-28 20:23:30
evt-00015767,sess-00428,S-469,sql_duckdb,option_select,sq-k-agg-d2-01,C,2026-04-02 17:12:34
evt-00053803,sess-01441,S-602,python_fundamentals,question_view,py-k-oop-d2-02,,2026-01-29 21:35:43
evt-00009519,sess-00261,S-727,pandas_core,answer_submit,pd-k-merge-d2-01,B,2026-01-28 17:37:52
evt-00033411,sess-00895,S-030,python_fundamentals,option_select,py-k-patterns-d3-01,B,2026-01-17 22:33:08
evt-00034498,sess-00924,S-091,pandas_core,option_select,pd-a-groupby-d2-01,D,2026-02-03 20:49:24
evt-00022322,sess-00606,S-345,python_fundamentals,question_view,py-sr-confidence-patterns,,2026-01-19 19:45:53
evt-00059510,sess-01598,S-371,sql_duckdb,answer_submit,sq-k-agg-d2-01,D,2026-03-23 13:22:26
evt-00056670,sess-01517,S-638,python_fundamentals,option_select,py-k-basics-d1-01,D,2026-01-15 14:15:35
evt-00044161,sess-01180,S-147,data_viz,answer_submit,dv-sr-confidence-design,A,2026-02-26 08:37:06
evt-00066649,sess-01789,S-044,sql_duckdb,question_view,sq-sr-confidence-joins,,2026-03-23 17:57:54
evt-00037586,sess-01006,S-349,data_viz,question_view,dv-k-mpl-d1-01,,2026-03-04 22:50:09
evt-00008600,sess-00237,S-146,pandas_core,session_end,,,2026-02-09 13:07:02
evt-00060169,sess-01614,S-386,pandas_core,answer_submit,pd-k-groupby-d2-01,D,2026-01-30 17:58:41
evt-00017807,sess-00482,S-058,python_fundamentals,answer_submit,py-sr-experience-oop,D,2026-01-28 22:24:36
evt-00027021,sess-00729,S-735,python_fundamentals,question_view,py-k-basics-d1-02,,2026-01-11 20:37:48
evt-00033201,sess-00890,S-128,sql_duckdb,option_select,sq-sr-confidence-window,B,2026-03-29 18:33:29
evt-00030210,sess-00813,S-151,sql_duckdb,option_select,sq-sr-confidence-window,A,2026-03-26 08:12:36
evt-00027054,sess-00729,S-735,python_fundamentals,answer_submit,py-k-patterns-d2-01,C,2026-01-11 20:43:00
evt-00013256,sess-00361,S-596,data_viz,answer_submit,dv-sr-confidence-mpl,B,2026-03-04 17:26:46
evt-00057299,sess-01534,S-808,data_viz,option_select,dv-k-design-d2-01,C,2026-03-02 19:00:18
evt-00006354,sess-00177,S-760,data_viz,option_select,dv-k-design-d2-01,D,2026-03-02 21:41:04
evt-00004817,sess-00133,S-255,data_viz,answer_submit,dv-sr-confidence-sns,A,2026-02-19 11:02:53
evt-00054953,sess-01473,S-278,data_viz,answer_submit,dv-a-design-d2-01,D,2026-02-17 23:00:29
evt-00028666,sess-00773,S-395,python_fundamentals,question_view,py-a-patterns-d3-01,,2026-01-22 13:50:06
evt-00046152,sess-01235,S-773,pandas_core,question_view,pd-sr-confidence-series,,2026-02-11 10:01:16
evt-00049146,sess-01313,S-164,python_fundamentals,option_select,py-sr-confidence-basics,D,2026-01-21 09:40:21
evt-00044795,sess-01197,S-762,python_fundamentals,option_select,py-sr-confidence-basics,D,2026-01-20 16:26:24
evt-00044177,sess-01181,S-514,pandas_core,question_view,pd-sr-confidence-series,,2026-02-07 18:24:25
evt-00055705,sess-01491,S-609,python_fundamentals,question_view,py-sr-experience-ds,,2026-01-21 20:13:43
evt-00019242,sess-00516,S-353,python_fundamentals,answer_submit,py-k-ds-d2-02,B,2026-01-17 18:33:51
evt-00000029,sess-00001,S-265,sql_duckdb,answer_submit,sq-a-window-d3-01,A,2026-03-14 10:31:46
evt-00000934,sess-00025,S-406,data_viz,answer_submit,dv-sr-confidence-mpl,B,2026-03-06 20:33:26
evt-00004158,sess-00114,S-348,python_fundamentals,question_view,py-k-patterns-d2-01,,2026-01-22 14:55:01
evt-00013313,sess-00362,S-596,python_fundamentals,question_view,py-k-basics-d1-03,,2026-01-30 11:23:37
evt-00045957,sess-01230,S-567,python_fundamentals,answer_submit,py-k-ds-d2-02,C,2026-01-10 14:39:51
evt-00033020,sess-00887,S-705,python_fundamentals,answer_submit,py-sr-confidence-ds,C,2026-01-27 12:20:26
evt-00042747,sess-01145,S-183,data_viz,option_select,dv-sr-confidence-design,B,2026-03-02 09:53:07
evt-00056973,sess-01525,S-458,python_fundamentals,answer_submit,py-k-ds-d2-01,D,2026-01-23 21:57:54
evt-00016125,sess-00437,S-696,pandas_core,option_select,pd-k-merge-d2-01,D,2026-01-26 22:04:06
evt-00038990,sess-01043,S-050,sql_duckdb,session_start,,,2026-03-18 16:29:00
evt-00048026,sess-01282,S-532,pandas_core,question_view,pd-k-groupby-d2-01,,2026-02-12 17:30:17
evt-00028034,sess-00758,S-065,python_fundamentals,question_view,py-k-patterns-d2-01,,2026-01-20 18:48:42
evt-00044781,sess-01196,S-680,python_fundamentals,option_select,py-k-patterns-d2-02,D,2026-01-28 15:27:23
evt-00003772,sess-00101,S-664,python_fundamentals,option_select,py-k-patterns-d3-01,C,2026-01-15 15:30:51
evt-00065248,sess-01751,S-684,pandas_core,question_view,pd-k-groupby-d2-01,,2026-01-25 21:21:55
evt-00054001,sess-01448,S-440,python_fundamentals,question_view,py-sr-confidence-ds,,2026-01-15 09:54:07
evt-00025131,sess-00680,S-683,sql_duckdb,answer_submit,sq-k-select-d1-01,B,2026-03-30 18:19:00
evt-00004936,sess-00136,S-255,python_fundamentals,option_select,py-k-patterns-d3-01,B,2026-01-29 12:28:44
evt-00037733,sess-01010,S-309,pandas_core,session_start,,,2026-01-24 20:36:00
evt-00002827,sess-00078,S-667,pandas_core,session_start,,,2026-02-03 20:50:00
evt-00044357,sess-01186,S-461,pandas_core,question_view,pd-k-groupby-d2-01,,2026-02-06 16:31:34
evt-00050380,sess-01346,S-011,python_fundamentals,answer_submit,py-a-ds-d2-01,C,2026-01-29 13:55:44
evt-00039399,sess-01055,S-616,pandas_core,option_select,pd-k-series-d1-01,C,2026-02-04 16:53:58
evt-00041453,sess-01110,S-671,python_fundamentals,answer_submit,py-k-ds-d2-01,B,2026-01-24 13:53:18
evt-00004238,sess-00118,S-186,python_fundamentals,option_select,py-sr-confidence-basics,B,2026-01-29 10:46:27
evt-00008356,sess-00231,S-321,sql_duckdb,option_select,sq-k-select-d1-01,A,2026-03-25 16:54:59
evt-00033137,sess-00889,S-128,python_fundamentals,question_view,py-sr-experience-oop,,2026-01-16 18:18:46
evt-00062274,sess-01672,S-124,python_fundamentals,answer_submit,py-k-ds-d2-02,A,2026-01-25 14:11:30
evt-00037432,sess-01000,S-212,pandas_core,question_view,pd-k-cleaning-d2-01,,2026-02-02 18:05:07
evt-00013170,sess-00359,S-225,python_fundamentals,option_select,py-sr-experience-oop,D,2026-01-27 10:15:32
evt-00000212,sess-00006,S-333,python_fundamentals,option_select,py-sr-confidence-oop,B,2026-01-20 21:14:08
evt-00041659,sess-01115,S-046,sql_duckdb,option_select,sq-sr-confidence-window,D,2026-03-17 18:51:51
evt-00048496,sess-01295,S-648,python_fundamentals,answer_submit,py-k-basics-d1-01,C,2026-01-13 16:17:32
evt-00061941,sess-01664,S-792,python_fundamentals,option_select,py-sr-experience-patterns,D,
evt-00038115,sess-01021,S-624,data_viz,question_view,dv-k-sns-d2-01,,2026-03-01 20:29:41
evt-00063892,sess-01716,S-227,sql_duckdb,session_end,,,2026-03-27 12:11:55
evt-00060006,sess-01610,S-060,python_fundamentals,question_view,py-sr-confidence-patterns,,2026-01-13 16:17:39
evt-00032035,sess-00860,S-685,python_fundamentals,answer_submit,py-k-patterns-d3-01,C,2026-01-16 11:50:50
evt-00050007,sess-01336,S-559,pandas_core,question_view,pd-k-series-d1-01,,2026-02-04 06:34:30
evt-00051051,sess-01366,S-260,python_fundamentals,option_select,py-sr-confidence-basics,A,2026-01-10 10:04:44
evt-00003299,sess-00090,S-367,sql_duckdb,question_view,sq-k-agg-d2-01,,2026-03-31 15:09:58
evt-00065543,sess-01758,S-237,sql_duckdb,question_view,sq-k-agg-d2-01,,2026-03-23 13:09:29
evt-00006340,sess-00177,S-760,data_viz,answer_submit,dv-sr-confidence-mpl,D,2026-03-02 21:39:44
evt-00031798,sess-00855,S-516,pandas_core,option_select,pd-sr-confidence-cleaning,C,2026-01-25 16:56:39
evt-00056166,sess-01505,S-221,python_fundamentals,question_view,py-sr-experience-patterns,,2026-01-22 21:51:02
evt-00017840,sess-00482,S-058,python_fundamentals,question_view,py-k-oop-d2-02,,2026-01-28 22:29:33
evt-00026827,sess-00725,S-219,sql_duckdb,question_view,sq-sr-confidence-select,,2026-03-23 13:03:16
evt-00037349,sess-00999,S-212,python_fundamentals,question_view,py-sr-experience-ds,,2026-01-27 16:15:12
evt-00041992,sess-01124,S-165,sql_duckdb,option_select,sq-k-joins-d2-01,B,2026-03-18 19:30:51
evt-00044588,sess-01191,S-063,python_fundamentals,option_select,py-k-oop-d2-02,A,2026-01-16 08:51:30
evt-00031485,sess-00847,S-090,python_fundamentals,question_view,py-sr-confidence-oop,,2026-01-20 20:27:40
evt-00023779,sess-00641,INVALID-083,sql_duckdb,session_end,,,2026-03-17 18:21:39
evt-00002182,sess-00060,S-163,pandas_core,option_select,pd-sr-confidence-merge,C,2026-02-04 18:57:40
evt-00043387,sess-01161,S-057,python_fundamentals,answer_submit,py-sr-confidence-patterns,C,2026-01-21 10:49:43
evt-00013817,sess-00376,S-444,pandas_core,question_view,pd-k-cleaning-d2-01,,2026-02-10 15:34:06
evt-00028197,sess-00763,S-513,data_viz,option_select,dv-a-design-d2-01,A,2026-03-03 21:59:44
evt-00064442,sess-01730,S-669,python_fundamentals,answer_submit,py-k-ds-d2-01,A,2026-01-28 16:08:40
evt-00009297,sess-00254,S-161,python_fundamentals,answer_submit,py-a-patterns-d3-01,B,2026-01-11 12:17:45
evt-00021527,sess-00586,S-075,pandas_core,question_view,pd-k-groupby-d2-01,,2026-01-24 19:15:25
evt-00041093,sess-01101,S-055,python_fundamentals,option_select,py-sr-experience-oop,B,2026-01-30 08:27:46
evt-00018335,sess-00494,S-272,python_fundamentals,option_select,py-k-basics-d1-03,D,2026-01-16 12:30:24
evt-00050887,sess-01362,S-051,pandas_core,answer_submit,pd-sr-confidence-merge,B,2026-02-01 08:34:16
evt-00045549,sess-01218,S-316,sql_duckdb,option_select,sq-sr-confidence-window,D,2026-03-15 05:35:31
evt-00005100,sess-00141,S-738,data_viz,session_start,,,2026-02-16 14:15:00
evt-00028023,sess-00758,S-065,python_fundamentals,answer_submit,py-k-ds-d2-03,C,2026-01-20 18:47:35
evt-00006619,sess-00185,S-381,python_fundamentals,answer_submit,py-k-patterns-d2-01,A,2026-01-24 21:33:16
evt-00056099,sess-01503,S-640,python_fundamentals,option_select,py-k-oop-d2-02,C,2026-01-24 12:23:26
evt-00037725,sess-01009,S-309,data_viz,question_view,dv-k-design-d2-01,,2026-02-22 09:41:38
evt-00042960,sess-01149,S-741,sql_duckdb,session_end,,,2026-03-23 11:48:23
evt-00002696,sess-00073,S-140,pandas_core,session_start,,,2026-01-25 17:20:00
evt-00066387,sess-01780,S-079,python_fundamentals,answer_submit,py-k-oop-d2-01,B,2026-01-25 16:32:14
evt-00038873,sess-01038,S-715,python_fundamentals,answer_submit,py-a-patterns-d3-01,A,2026-01-11 14:47:37
evt-00067518,sess-01813,S-192,data_viz,answer_submit,dv-sr-confidence-mpl,C,2026-02-18 14:52:43
evt-00027205,sess-00735,S-538,data_viz,question_view,dv-sr-confidence-sns,,2026-03-02 10:42:50
evt-00033011,sess-00887,S-705,python_fundamentals,option_select,py-sr-confidence-basics,C,2026-01-27 12:19:13
evt-00031912,sess-00858,S-427,sql_duckdb,answer_submit,sq-sr-confidence-window,B,2026-03-30 21:18:00
evt-00001341,sess-00036,S-372,sql_duckdb,option_select,sq-k-joins-d2-01,D,2026-03-22 13:44:11
evt-00015800,sess-00429,S-768,sql_duckdb,question_view,sq-k-joins-d2-01,,2026-04-02 21:09:56
evt-00003630,sess-00098,S-664,data_viz,question_view,dv-k-mpl-d1-01,,2026-02-15 10:21:51
evt-00015471,sess-00420,S-506,sql_duckdb,option_select,sq-k-joins-d2-01,A,2026-03-27 04:52:50
evt-00017683,sess-00480,S-081,python_fundamentals,question_view,py-sr-experience-basics,,2026-01-24 16:49:53
evt-00064672,sess-01736,S-558,pandas_core,session_start,,,2026-02-10 13:32:00
evt-00065453,sess-01755,S-059,sql_duckdb,option_select,sq-k-agg-d2-01,C,2026-03-20 22:37:00
evt-00023673,sess-00639,S-123,python_fundamentals,option_select,py-sr-confidence-patterns,A,2026-01-28 22:26:13
evt-00031937,sess-00859,S-427,pandas_core,question_view,pd-sr-confidence-cleaning,,2026-01-30 13:19:41
evt-00006831,sess-00191,S-492,pandas_core,option_select,pd-k-groupby-d2-01,D,2026-02-11 08:26:34
evt-00017572,sess-00476,INVALID-242,python_fundamentals,option_select,py-k-basics-d1-02,D,2026-01-25 15:07:35
evt-00047380,sess-01265,S-448,sql_duckdb,option_select,sq-k-window-d3-01,D,2026-03-21 17:19:57
evt-00034136,sess-00914,S-441,python_fundamentals,option_select,py-sr-experience-oop,D,2026-01-25 20:46:02
evt-00029768,sess-00803,S-476,python_fundamentals,option_select,py-sr-experience-basics,A,2026-01-27 13:31:57
evt-00067985,sess-01825,S-704,python_fundamentals,answer_submit,py-a-ds-d2-01,B,2026-01-23 19:36:41
evt-00044004,sess-01176,S-375,data_viz,question_view,dv-k-design-d2-01,,2026-02-27 12:03:28
evt-00047068,sess-01258,S-719,sql_duckdb,session_start,,,2026-03-31 21:32:00
evt-00022460,sess-00610,S-686,pandas_core,session_start,,,2026-01-26 15:22:00
evt-00015344,sess-00417,S-506,pandas_core,answer_submit,pd-sr-confidence-cleaning,D,2026-02-06 22:17:59
evt-00011423,sess-00313,S-598,sql_duckdb,answer_submit,sq-sr-confidence-window,B,2026-03-27 09:43:30
evt-00067151,sess-01802,S-534,python_fundamentals,option_select,py-k-patterns-d2-02,B,2026-01-28 11:48:45
evt-00041005,sess-01098,S-583,python_fundamentals,question_view,py-k-basics-d1-03,,2026-01-23 08:36:28
evt-00008138,sess-00227,S-298,python_fundamentals,option_select,py-sr-experience-basics,A,2026-01-27 09:00:24
evt-00051655,sess-01385,S-788,python_fundamentals,option_select,py-sr-confidence-oop,D,2026-01-11 15:40:06
evt-00062590,sess-01681,S-302,pandas_core,question_view,pd-sr-confidence-cleaning,,2026-01-26 12:56:40
evt-00026188,sess-00709,S-218,python_fundamentals,question_view,py-k-patterns-d3-01,,2026-01-25 14:54:45
evt-00016664,sess-00453,S-431,python_fundamentals,question_view,py-sr-experience-ds,,2026-01-27 11:55:29
evt-00058099,sess-01558,S-377,data_viz,option_select,dv-k-design-d2-01,B,2026-02-17 08:14:51
evt-00019534,sess-00523,S-009,sql_duckdb,answer_submit,sq-sr-confidence-window,B,2026-04-03 20:29:27
evt-00050367,sess-01346,S-029,python_fundamentals,option_select,py-k-ds-d2-01,D,2026-01-29 13:54:01
evt-00008874,sess-00244,S-006,python_fundamentals,answer_submit,py-a-ds-d2-01,D,2026-01-10 17:29:36
evt-00024357,sess-00657,S-370,pandas_core,answer_submit,pd-k-groupby-d2-01,C,2026-02-03 17:01:05
evt-00014761,sess-00400,S-814,data_viz,answer_submit,dv-k-mpl-d1-01,B,2026-03-05 19:34:23
evt-00006461,sess-00180,S-525,python_fundamentals,question_view,py-k-patterns-d3-01,,2026-01-30 17:06:06
evt-00045757,sess-01223,S-734,python_fundamentals,question_view,py-k-patterns-d2-02,,2026-01-22 09:56:18
evt-00047888,sess-01279,S-270,python_fundamentals,answer_submit,py-sr-experience-ds,C,2026-01-30 20:14:54
evt-00003136,sess-00085,S-132,pandas_core,option_select,pd-sr-confidence-merge,C,2026-02-02 17:09:42
evt-00003477,sess-00094,S-564,sql_duckdb,answer_submit,sq-k-select-d1-01,D,2026-03-25 17:44:31
evt-00002264,sess-00062,S-284,pandas_core,answer_submit,pd-a-groupby-d2-01,A,2026-02-04 15:44:06
evt-00023321,sess-00629,S-001,python_fundamentals,answer_submit,py-k-patterns-d3-01,A,2026-01-24 21:07:33
evt-00035555,sess-00953,S-084,pandas_core,answer_submit,pd-sr-confidence-groupby,B,2026-02-08 09:14:25
evt-00067141,sess-01802,S-534,python_fundamentals,option_select,py-k-oop-d2-01,A,2026-01-28 11:47:41
evt-00032403,sess-00870,S-047,sql_duckdb,question_view,sq-sr-confidence-agg,,2026-04-01 17:27:29
evt-00027520,sess-00744,S-020,data_viz,option_select,dv-k-sns-d2-01,B,2026-02-25 18:45:33
evt-00058730,sess-01575,S-806,data_viz,question_view,dv-a-design-d2-01,,2026-03-05 09:44:27
evt-00028734,sess-00776,S-102,data_viz,option_select,dv-sr-confidence-sns,D,2026-02-21 12:35:01
evt-00012939,sess-00352,S-368,python_fundamentals,answer_submit,py-sr-experience-ds,C,2026-01-10 11:41:28
evt-00001392,sess-00038,S-372,pandas_core,option_select,pd-k-series-d1-02,B,2026-02-12 21:26:18
evt-00067169,sess-01804,S-172,sql_duckdb,answer_submit,sq-sr-confidence-agg,B,2026-03-26 19:46:10
evt-00064445,sess-01730,S-669,python_fundamentals,answer_submit,py-k-ds-d2-02,D,2026-01-28 16:08:53
evt-00017945,sess-00485,INVALID-230,pandas_core,answer_submit,pd-k-groupby-d2-01,B,2026-02-07 09:56:27
evt-00016384,sess-00446,S-125,sql_duckdb,session_end,,,2026-03-23 19:14:07
evt-00027759,sess-00752,S-338,python_fundamentals,option_select,py-sr-experience-ds,A,2026-01-13 22:42:59
evt-00024504,sess-00661,S-224,sql_duckdb,question_view,sq-k-select-d1-01,,2026-03-14 22:51:35
evt-00015960,sess-00433,S-070,data_viz,answer_submit,dv-k-sns-d2-01,C,2026-02-28 18:13:19
evt-00007126,sess-00198,INVALID-026,data_viz,option_select,dv-a-design-d2-01,A,2026-02-22 12:56:12
evt-00019114,sess-00513,S-334,python_fundamentals,question_view,py-k-patterns-d2-02,,2026-01-14 10:38:22
evt-00019950,sess-00533,S-803,data_viz,answer_submit,dv-sr-confidence-sns,B,2026-02-28 21:02:51
evt-00066211,sess-01775,S-398,python_fundamentals,question_view,py-k-patterns-d2-02,,2026-01-21 18:09:28
evt-00039075,sess-01044,S-050,python_fundamentals,question_view,py-k-oop-d2-02,,2026-01-29 08:26:11
evt-00027613,sess-00747,S-499,python_fundamentals,answer_submit,py-k-oop-d2-01,C,2026-01-24 18:01:36
evt-00024393,sess-00659,S-370,python_fundamentals,question_view,py-sr-confidence-basics,,2026-01-18 22:35:10
evt-00019262,sess-00516,S-353,python_fundamentals,option_select,py-k-patterns-d3-01,A,2026-01-17 18:36:36
evt-00037583,sess-01006,S-349,data_viz,question_view,dv-sr-confidence-design,,2026-03-04 22:49:38
evt-00054932,sess-01473,S-278,data_viz,question_view,dv-sr-confidence-mpl,,2026-02-17 22:57:21
evt-00032222,sess-00865,S-410,sql_duckdb,question_view,sq-k-joins-d2-01,,2026-03-30 17:22:06
evt-00040229,sess-01078,S-291,data_viz,option_select,dv-k-sns-d2-01,C,2026-02-22 22:46:47
evt-00000861,sess-00024,S-406,python_fundamentals,question_view,py-sr-confidence-basics,,2026-01-24 13:11:23
evt-00007372,sess-00203,S-606,python_fundamentals,option_select,py-k-patterns-d3-01,C,2026-01-30 18:57:37
evt-00034368,sess-00920,S-035,python_fundamentals,option_select,py-k-patterns-d2-02,C,2026-01-15 15:32:07
evt-00023823,sess-00643,S-105,python_fundamentals,option_select,py-sr-confidence-ds,D,2026-01-16 16:02:13
evt-00067955,sess-01825,S-704,python_fundamentals,question_view,py-sr-experience-oop,,2026-01-23 19:32:43
evt-00036299,sess-00974,S-689,pandas_core,answer_submit,pd-sr-confidence-groupby,A,2026-02-03 19:04:41
evt-00061253,sess-01645,S-387,python_fundamentals,question_view,py-k-patterns-d2-01,,2026-01-20 16:57:28
evt-00029835,sess-00805,S-476,sql_duckdb,answer_submit,sq-sr-confidence-select,B,2026-03-17 18:35:51
evt-00007971,sess-00219,S-744,python_fundamentals,answer_submit,py-sr-experience-patterns,A,2026-01-26 11:09:58
evt-00004604,sess-00127,S-795,data_viz,question_view,dv-k-sns-d2-01,,2026-02-20 14:30:04
evt-00022164,sess-00603,S-556,sql_duckdb,option_select,sq-sr-confidence-agg,A,2026-04-02 09:09:57
evt-00045370,sess-01211,S-027,python_fundamentals,session_end,,,2026-01-15 21:44:18
evt-00055740,sess-01491,S-609,python_fundamentals,answer_submit,py-k-ds-d2-03,B,2026-01-21 20:18:35
evt-00054394,sess-01458,S-578,pandas_core,option_select,pd-sr-confidence-merge,A,2026-02-12 19:42:01
evt-00030687,sess-00825,S-526,python_fundamentals,question_view,py-k-ds-d2-03,,2026-01-18 10:11:29
evt-00038113,sess-01021,S-624,data_viz,option_select,dv-k-mpl-d1-01,D,2026-03-01 20:29:32
evt-00058346,sess-01564,S-159,sql_duckdb,option_select,sq-k-window-d3-01,B,2026-03-18 20:51:25
evt-00056360,sess-01509,S-642,python_fundamentals,option_select,py-k-patterns-d2-01,D,2026-01-25 21:48:31
evt-00035847,sess-00963,S-815,pandas_core,option_select,pd-sr-confidence-merge,D,2026-01-27 11:31:12
evt-00043751,sess-01170,S-039,python_fundamentals,option_select,py-sr-confidence-patterns,B,2026-01-21 14:05:45
evt-00008254,sess-00228,S-321,python_fundamentals,option_select,py-k-ds-d2-02,D,2026-01-18 19:16:20
evt-00049121,sess-01312,S-164,pandas_core,question_view,pd-sr-confidence-merge,,2026-02-11 08:24:05
evt-00003585,sess-00096,S-564,python_fundamentals,session_end,,,2026-01-12 13:49:30
evt-00007293,sess-00202,S-474,pandas_core,answer_submit,pd-k-cleaning-d2-01,D,2026-02-03 11:08:06
evt-00011543,sess-00317,S-824,python_fundamentals,option_select,py-sr-confidence-ds,A,2026-01-28 16:37:27
